ANIO,TIPO_UNIV,NIVEL_ACADEM,OF_ACADEM,DISCIP_OCDE,DISCIP_ESPECIF,TIPO_ALUMNO,VALOR
2023,Privado,Posgrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,77
2023,Privado,Posgrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,242
2023,Privado,Posgrado,Otros,Ciencias Sociales,Derecho,EGRESADOS,9
2023,Privado,Posgrado,Otros,Ciencias Sociales,Derecho,ESTUDIANTES,55
2023,Privado,Posgrado,Otros,Ciencias Sociales,Economía y Administración,EGRESADOS,16
2023,Privado,Posgrado,Otros,Ciencias Sociales,Economía y Administración,ESTUDIANTES,45
2023,Privado,Posgrado,Otros,Ciencias Sociales,Educación,EGRESADOS,984
2023,Privado,Posgrado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,1528
2023,Privado,Posgrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,152
2023,Privado,Posgrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,438
2023,Privado,Pregrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,278
2023,Privado,Pregrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,990
2023,Privado,Pregrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,26
2023,Privado,Pregrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,0
2023,Privado,Pregrado,Otros,Ciencias Sociales,Demografía y Geografía,EGRESADOS,261
2023,Privado,Pregrado,Otros,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,1685
2023,Privado,Pregrado,Otros,Ciencias Sociales,Derecho,EGRESADOS,1290
2023,Privado,Pregrado,Otros,Ciencias Sociales,Derecho,ESTUDIANTES,6479
2023,Privado,Pregrado,Otros,Ciencias Sociales,Economía y Administración,EGRESADOS,4398
2023,Privado,Pregrado,Otros,Ciencias Sociales,Economía y Administración,ESTUDIANTES,23288
2023,Privado,Pregrado,Otros,Ciencias Sociales,Educación,EGRESADOS,103
2023,Privado,Pregrado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,371
2023,Privado,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,0
2023,Privado,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,375
2023,Privado,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,316
2023,Privado,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,2329
2023,Privado,Pregrado,Otros,Ciencias Sociales,Psicología,EGRESADOS,180
2023,Privado,Pregrado,Otros,Ciencias Sociales,Psicología,ESTUDIANTES,1663
2023,Privado,Pregrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,74
2023,Privado,Pregrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,470
2023,Pública,Grado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,1860
2023,Pública,Grado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,40381
2023,Pública,Grado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,1116
2023,Pública,Grado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,17683
2023,Pública,Grado,Otros,Ciencias Sociales,Demografía y Geografía,EGRESADOS,564
2023,Pública,Grado,Otros,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,21184
2023,Pública,Grado,Otros,Ciencias Sociales,Derecho,EGRESADOS,7353
2023,Pública,Grado,Otros,Ciencias Sociales,Derecho,ESTUDIANTES,154181
2023,Pública,Grado,Otros,Ciencias Sociales,Economía y Administración,EGRESADOS,8851
2023,Pública,Grado,Otros,Ciencias Sociales,Economía y Administración,ESTUDIANTES,230427
2023,Pública,Grado,Otros,Ciencias Sociales,Educación,EGRESADOS,6659
2023,Pública,Grado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,110119
2023,Pública,Grado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,114
2023,Pública,Grado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,4854
2023,Pública,Grado,Otros,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,703
2023,Pública,Grado,Otros,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,13540
2023,Pública,Grado,Otros,Ciencias Sociales,Psicología,EGRESADOS,3220
2023,Pública,Grado,Otros,Ciencias Sociales,Psicología,ESTUDIANTES,96440
2023,Pública,Grado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,2059
2023,Pública,Grado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,50691
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,19
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,398
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,12
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,391
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Demografía y Geografía,EGRESADOS,21
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,351
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Derecho,EGRESADOS,88
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Derecho,ESTUDIANTES,1137
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Economía y Administración,EGRESADOS,67
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Economía y Administración,ESTUDIANTES,962
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Educación,EGRESADOS,92
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Educación,ESTUDIANTES,1132
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Psicología,EGRESADOS,36
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,Psicología,ESTUDIANTES,660
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,157
2023,Pública,Posgrado,Doctorado,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,3362
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,82
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,1242
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,304
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,1913
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Demografía y Geografía,EGRESADOS,11
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,196
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Derecho,EGRESADOS,1157
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Derecho,ESTUDIANTES,9607
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Economía y Administración,EGRESADOS,647
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Economía y Administración,ESTUDIANTES,5217
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Educación,EGRESADOS,855
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Educación,ESTUDIANTES,9127
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,33
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,227
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,38
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,473
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Psicología,EGRESADOS,329
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,Psicología,ESTUDIANTES,3205
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,118
2023,Pública,Posgrado,Especialidad,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,2007
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,76
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,1106
2023,Pública,Posgrado,Maestría,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,149
2023,Pública,Posgrado,Maestría,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,2503
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Demografía y Geografía,EGRESADOS,26
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,487
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Derecho,EGRESADOS,205
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Derecho,ESTUDIANTES,4072
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Economía y Administración,EGRESADOS,407
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Economía y Administración,ESTUDIANTES,7277
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Educación,EGRESADOS,212
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Educación,ESTUDIANTES,6794
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,3
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,87
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,14
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,323
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Psicología,EGRESADOS,60
2023,Pública,Posgrado,Maestría,Ciencias Sociales,Psicología,ESTUDIANTES,1949
2023,Pública,Posgrado,Maestría,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,134
2023,Pública,Posgrado,Maestría,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,3031
2023,Pública,Posgrado,Otros,Ciencias Sociales,Educación,EGRESADOS,1
2023,Pública,Posgrado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,5
2023,Pública,Pregrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,1006
2023,Pública,Pregrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,12257
2023,Pública,Pregrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,788
2023,Pública,Pregrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,3180
2023,Pública,Pregrado,Otros,Ciencias Sociales,Demografía y Geografía,EGRESADOS,407
2023,Pública,Pregrado,Otros,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,6802
2023,Pública,Pregrado,Otros,Ciencias Sociales,Derecho,EGRESADOS,2927
2023,Pública,Pregrado,Otros,Ciencias Sociales,Derecho,ESTUDIANTES,2765
2023,Pública,Pregrado,Otros,Ciencias Sociales,Economía y Administración,EGRESADOS,3628
2023,Pública,Pregrado,Otros,Ciencias Sociales,Economía y Administración,ESTUDIANTES,38932
2023,Pública,Pregrado,Otros,Ciencias Sociales,Educación,EGRESADOS,472
2023,Pública,Pregrado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,5474
2023,Pública,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,129
2023,Pública,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,1693
2023,Pública,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,957
2023,Pública,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,8601
2023,Pública,Pregrado,Otros,Ciencias Sociales,Psicología,EGRESADOS,230
2023,Pública,Pregrado,Otros,Ciencias Sociales,Psicología,ESTUDIANTES,8414
2023,Pública,Pregrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,561
2023,Pública,Pregrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,1114
2014,Privado,Grado,Otros,Exactas y Naturales,Biología,EGRESADOS,182
2014,Privado,Grado,Otros,Exactas y Naturales,Biología,ESTUDIANTES,2351
2014,Privado,Grado,Otros,Exactas y Naturales,Física,EGRESADOS,2
2014,Privado,Grado,Otros,Exactas y Naturales,Física,ESTUDIANTES,25
2014,Privado,Grado,Otros,Exactas y Naturales,Industrias,EGRESADOS,1119
2014,Privado,Grado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,12203
2014,Privado,Grado,Otros,Exactas y Naturales,Informática,EGRESADOS,758
2014,Privado,Grado,Otros,Exactas y Naturales,Informática,ESTUDIANTES,11748
2014,Privado,Grado,Otros,Exactas y Naturales,Matemática,EGRESADOS,24
2014,Privado,Grado,Otros,Exactas y Naturales,Matemática,ESTUDIANTES,150
2014,Privado,Grado,Otros,Exactas y Naturales,Química,EGRESADOS,13
2014,Privado,Grado,Otros,Exactas y Naturales,Química,ESTUDIANTES,285
2014,Privado,Posgrado,Doctorado,Exactas y Naturales,Informática,EGRESADOS,1
2014,Privado,Posgrado,Doctorado,Exactas y Naturales,Informática,ESTUDIANTES,2
2014,Privado,Posgrado,Especialidad,Exactas y Naturales,Biología,EGRESADOS,11
2014,Privado,Posgrado,Especialidad,Exactas y Naturales,Biología,ESTUDIANTES,37
2014,Privado,Posgrado,Especialidad,Exactas y Naturales,Industrias,EGRESADOS,20
2014,Privado,Posgrado,Especialidad,Exactas y Naturales,Industrias,ESTUDIANTES,109
2014,Privado,Posgrado,Especialidad,Exactas y Naturales,Informática,EGRESADOS,4
2014,Privado,Posgrado,Especialidad,Exactas y Naturales,Informática,ESTUDIANTES,79
2014,Privado,Posgrado,Maestría,Exactas y Naturales,Biología,EGRESADOS,13
2014,Privado,Posgrado,Maestría,Exactas y Naturales,Biología,ESTUDIANTES,219
2014,Privado,Posgrado,Maestría,Exactas y Naturales,Industrias,EGRESADOS,1
2014,Privado,Posgrado,Maestría,Exactas y Naturales,Industrias,ESTUDIANTES,34
2014,Privado,Posgrado,Maestría,Exactas y Naturales,Informática,EGRESADOS,7
2014,Privado,Posgrado,Maestría,Exactas y Naturales,Informática,ESTUDIANTES,80
2014,Privado,Pregrado,Otros,Exactas y Naturales,Biología,EGRESADOS,21
2014,Privado,Pregrado,Otros,Exactas y Naturales,Biología,ESTUDIANTES,77
2014,Privado,Pregrado,Otros,Exactas y Naturales,Industrias,EGRESADOS,278
2014,Privado,Pregrado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,3418
2014,Privado,Pregrado,Otros,Exactas y Naturales,Informática,EGRESADOS,292
2014,Privado,Pregrado,Otros,Exactas y Naturales,Informática,ESTUDIANTES,629
2014,Privado,Pregrado,Otros,Exactas y Naturales,Química,EGRESADOS,27
2014,Privado,Pregrado,Otros,Exactas y Naturales,Química,ESTUDIANTES,167
2014,Pública,Grado,Otros,Exactas y Naturales,Astronomía,EGRESADOS,23
2014,Pública,Grado,Otros,Exactas y Naturales,Astronomía,ESTUDIANTES,545
2014,Pública,Grado,Otros,Exactas y Naturales,Biología,EGRESADOS,1317
2014,Pública,Grado,Otros,Exactas y Naturales,Biología,ESTUDIANTES,28781
2014,Pública,Grado,Otros,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,307
2014,Pública,Grado,Otros,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,6028
2014,Pública,Grado,Otros,Exactas y Naturales,Estadística,EGRESADOS,10
2014,Pública,Grado,Otros,Exactas y Naturales,Estadística,ESTUDIANTES,425
2014,Pública,Grado,Otros,Exactas y Naturales,Física,EGRESADOS,132
2014,Pública,Grado,Otros,Exactas y Naturales,Física,ESTUDIANTES,4257
2014,Pública,Grado,Otros,Exactas y Naturales,Industrias,EGRESADOS,1877
2014,Pública,Grado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,41392
2014,Pública,Grado,Otros,Exactas y Naturales,Informática,EGRESADOS,1381
2014,Pública,Grado,Otros,Exactas y Naturales,Informática,ESTUDIANTES,51675
2014,Pública,Grado,Otros,Exactas y Naturales,Matemática,EGRESADOS,332
2014,Pública,Grado,Otros,Exactas y Naturales,Matemática,ESTUDIANTES,9382
2014,Pública,Grado,Otros,Exactas y Naturales,Meteorología,EGRESADOS,4
2014,Pública,Grado,Otros,Exactas y Naturales,Meteorología,ESTUDIANTES,543
2014,Pública,Grado,Otros,Exactas y Naturales,Química,EGRESADOS,257
2014,Pública,Grado,Otros,Exactas y Naturales,Química,ESTUDIANTES,8459
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Astronomía,EGRESADOS,9
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Astronomía,ESTUDIANTES,97
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Biología,EGRESADOS,401
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Biología,ESTUDIANTES,2619
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,32
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,250
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Estadística,EGRESADOS,2
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Estadística,ESTUDIANTES,19
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Física,EGRESADOS,60
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Física,ESTUDIANTES,480
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Industrias,EGRESADOS,19
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Industrias,ESTUDIANTES,103
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Informática,EGRESADOS,32
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Informática,ESTUDIANTES,314
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Matemática,EGRESADOS,34
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Matemática,ESTUDIANTES,220
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Meteorología,EGRESADOS,4
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Meteorología,ESTUDIANTES,23
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Química,EGRESADOS,158
2014,Pública,Posgrado,Doctorado,Exactas y Naturales,Química,ESTUDIANTES,1016
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Biología,EGRESADOS,24
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Biología,ESTUDIANTES,594
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,4
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,69
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Estadística,EGRESADOS,7
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Estadística,ESTUDIANTES,46
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Física,EGRESADOS,1
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Física,ESTUDIANTES,65
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Industrias,EGRESADOS,390
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Industrias,ESTUDIANTES,2130
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Informática,EGRESADOS,77
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Informática,ESTUDIANTES,781
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Meteorología,EGRESADOS,0
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Meteorología,ESTUDIANTES,11
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Química,EGRESADOS,2
2014,Pública,Posgrado,Especialidad,Exactas y Naturales,Química,ESTUDIANTES,29
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Biología,EGRESADOS,75
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Biología,ESTUDIANTES,664
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,11
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,106
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Estadística,EGRESADOS,0
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Estadística,ESTUDIANTES,212
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Física,EGRESADOS,30
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Física,ESTUDIANTES,233
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Industrias,EGRESADOS,49
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Industrias,ESTUDIANTES,647
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Informática,EGRESADOS,27
2014,Pública,Posgrado,Maestría,Exactas y Naturales,Informática,ESTUDIANTES,1054
